fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
22,005,4832//,J,189,J,3574,J,16946,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,48321/,J,189,J,3574,J,16946,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,483211,J,189,J,3574,J,16946,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,484///,H,691,H,13426,H,52625,40,24,4,4,4,N,N,N,N,N,N,N,N,N
22,005,4841//,H,113,H,1558,H,6691,20,15,N,N,N,N,N,N,N,N,N,N,N,N
22,005,48411/,G,65,G,986,G,3978,12,9,N,N,N,N,N,N,N,N,N,N,N,N
22,005,484110,G,65,G,986,G,3978,12,9,N,N,N,N,N,N,N,N,N,N,N,N
22,005,48412/,J,48,J,572,J,2713,8,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,484121,J,16,J,219,J,1071,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,4842//,H,578,G,11868,H,45934,20,9,N,3,N,N,N,N,N,N,N,N,N,N
22,005,48422/,H,24,G,356,G,1342,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,484220,H,24,G,356,G,1342,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,48423/,H,554,H,11512,H,44592,12,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,484230,H,554,H,11512,H,44592,12,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,486///,J,110,J,3293,J,11275,6,N,N,3,N,N,N,N,N,N,N,N,N,N
22,005,4862//,J,65,J,1126,J,4607,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,48621/,J,65,J,1126,J,4607,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,486210,J,65,J,1126,J,4607,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,488///,G,315,G,4288,G,19651,35,19,6,5,4,N,N,N,N,N,N,N,N,N
22,005,4882//,H,57,H,708,G,3385,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,48821/,H,57,H,708,G,3385,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,488210,H,57,H,708,G,3385,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,4883//,H,125,H,2133,H,9878,10,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,48833/,H,31,H,607,G,2494,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,488330,H,31,H,607,G,2494,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,48839/,J,92,J,1513,J,7343,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,488390,J,92,J,1513,J,7343,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,4884//,J,47,J,277,J,1111,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,48841/,G,9,J,79,H,304,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,488410,G,9,J,79,H,304,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,4885//,G,74,G,1067,G,4867,9,4,N,4,N,N,N,N,N,N,N,N,N,N
22,005,48851/,G,74,G,1067,G,4867,9,4,N,4,N,N,N,N,N,N,N,N,N,N
22,005,488510,G,74,G,1067,G,4867,9,4,N,4,N,N,N,N,N,N,N,N,N,N
22,005,493///,H,179,G,5516,G,19941,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,4931//,H,179,G,5516,G,19941,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,49311/,J,70,J,2176,J,8404,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,493110,J,70,J,2176,J,8404,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,49319/,J,109,J,3340,J,11537,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,493190,J,109,J,3340,J,11537,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,51----,H,144,H,2271,H,8614,17,10,4,N,N,N,N,N,N,N,N,N,N,N
22,005,517///,J,111,H,2055,H,7610,12,7,3,N,N,N,N,N,N,N,N,N,N,N
22,005,5173//,J,102,H,1966,H,7222,9,4,3,N,N,N,N,N,N,N,N,N,N,N
22,005,51731/,J,102,H,1966,H,7222,9,4,3,N,N,N,N,N,N,N,N,N,N,N
22,005,517312,H,48,G,926,G,3446,7,3,3,N,N,N,N,N,N,N,N,N,N,N
22,005,5179//,G,9,G,89,G,388,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,51791/,G,9,G,89,G,388,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,517911,G,9,G,89,G,388,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,52----,G,939,G,13742,G,57647,151,97,33,15,4,N,N,N,N,N,N,N,N,N
22,005,522///,H,535,G,6960,G,27225,80,48,23,5,3,N,N,N,N,N,N,N,N,N
22,005,5221//,H,366,H,5018,H,19329,33,9,16,5,N,N,N,N,N,N,N,N,N,N
22,005,52211/,J,275,H,3688,H,14436,23,6,11,4,N,N,N,N,N,N,N,N,N,N
22,005,522110,J,275,H,3688,H,14436,23,6,11,4,N,N,N,N,N,N,N,N,N,N
22,005,52213/,H,91,G,1330,G,4893,10,3,5,N,N,N,N,N,N,N,N,N,N,N
22,005,522130,H,91,G,1330,G,4893,10,3,5,N,N,N,N,N,N,N,N,N,N,N
22,005,5222//,H,148,G,1733,G,7120,37,30,6,N,N,N,N,N,N,N,N,N,N,N
22,005,52229/,H,148,G,1733,G,7120,37,30,6,N,N,N,N,N,N,N,N,N,N,N
22,005,522291,J,90,G,1078,G,4226,27,24,3,N,N,N,N,N,N,N,N,N,N,N
22,005,522292,H,31,G,418,G,1986,9,6,3,N,N,N,N,N,N,N,N,N,N,N
22,005,5223//,J,21,H,209,H,776,10,9,N,N,N,N,N,N,N,N,N,N,N,N
22,005,52231/,J,9,J,98,J,378,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,522310,J,9,J,98,J,378,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,52239/,J,11,G,98,G,343,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,522390,J,11,G,98,G,343,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,523///,J,70,H,1234,H,5666,20,16,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5231//,J,19,J,336,H,1200,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,52312/,J,18,J,322,J,1163,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,523120,J,18,J,322,J,1163,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5239//,J,51,H,898,H,4466,16,14,N,N,N,N,N,N,N,N,N,N,N,N
22,005,52392/,J,21,J,529,J,2957,10,10,N,N,N,N,N,N,N,N,N,N,N,N
22,005,523920,J,21,J,529,J,2957,10,10,N,N,N,N,N,N,N,N,N,N,N,N
22,005,52393/,G,14,H,253,G,1091,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,523930,G,14,H,253,G,1091,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,524///,H,334,H,5548,G,24756,51,33,8,8,N,N,N,N,N,N,N,N,N,N
22,005,5241//,J,119,J,2251,H,9624,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,52412/,G,7,G,179,H,1796,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5242//,H,215,G,3297,G,15132,46,29,8,8,N,N,N,N,N,N,N,N,N,N
22,005,52421/,H,170,G,2713,G,12979,39,25,8,5,N,N,N,N,N,N,N,N,N,N
22,005,524210,H,170,G,2713,G,12979,39,25,8,5,N,N,N,N,N,N,N,N,N,N
22,005,52429/,G,45,H,584,G,2153,7,4,N,3,N,N,N,N,N,N,N,N,N,N
22,005,524291,G,7,G,115,G,401,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,524298,G,38,H,469,G,1752,3,N,N,3,N,N,N,N,N,N,N,N,N,N
22,005,53----,G,940,G,15666,G,61909,166,123,20,16,6,N,N,N,N,N,N,N,N,N
22,005,531///,H,214,H,2069,H,10320,115,104,9,N,N,N,N,N,N,N,N,N,N,N
22,005,5311//,G,79,H,648,H,4417,35,30,5,N,N,N,N,N,N,N,N,N,N,N
22,005,53111/,J,19,H,116,G,721,11,10,N,N,N,N,N,N,N,N,N,N,N,N
22,005,531110,J,19,H,116,G,721,11,10,N,N,N,N,N,N,N,N,N,N,N,N
22,005,53112/,J,22,J,318,J,1196,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,531120,J,22,J,318,J,1196,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,53113/,J,36,H,204,H,2221,15,13,N,N,N,N,N,N,N,N,N,N,N,N
22,005,531130,J,36,H,204,H,2221,15,13,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5312//,H,90,G,855,G,3636,64,60,4,N,N,N,N,N,N,N,N,N,N,N
22,005,53121/,H,90,G,855,G,3636,64,60,4,N,N,N,N,N,N,N,N,N,N,N
22,005,531210,H,90,G,855,G,3636,64,60,4,N,N,N,N,N,N,N,N,N,N,N
22,005,5313//,H,45,J,566,H,2267,16,14,N,N,N,N,N,N,N,N,N,N,N,N
22,005,53131/,J,20,J,439,J,1931,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,531311,G,8,H,59,G,238,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,53132/,J,9,G,81,H,137,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,531320,J,9,G,81,H,137,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,53139/,J,16,J,46,J,199,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,531390,J,16,J,46,J,199,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,532///,G,725,G,13575,G,51529,50,18,11,14,6,N,N,N,N,N,N,N,N,N
22,005,5321//,J,23,J,570,J,1217,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5322//,J,25,H,249,H,940,7,4,3,N,N,N,N,N,N,N,N,N,N,N
22,005,53228/,J,20,H,197,H,733,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,532289,J,13,G,108,G,441,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5324//,G,642,G,12582,G,48490,38,14,5,13,5,N,N,N,N,N,N,N,N,N
22,005,53241/,J,210,H,5966,H,22183,20,7,N,8,4,N,N,N,N,N,N,N,N,N
22,005,532412,J,210,H,5966,H,22183,20,7,N,8,4,N,N,N,N,N,N,N,N,N
22,005,53249/,J,430,H,6611,H,26285,17,6,4,5,N,N,N,N,N,N,N,N,N,N
22,005,532490,J,430,H,6611,H,26285,17,6,4,5,N,N,N,N,N,N,N,N,N,N
22,005,54----,G,1801,G,39947,G,153780,235,161,41,15,12,3,3,N,N,N,N,N,N,N
22,005,541///,G,1801,G,39947,G,153780,235,161,41,15,12,3,3,N,N,N,N,N,N,N
22,005,5411//,H,153,G,2374,G,10978,41,29,9,3,N,N,N,N,N,N,N,N,N,N
22,005,54111/,H,114,G,1830,G,8765,30,21,7,N,N,N,N,N,N,N,N,N,N,N
22,005,541110,H,114,G,1830,G,8765,30,21,7,N,N,N,N,N,N,N,N,N,N,N
22,005,54119/,G,39,G,544,G,2213,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541191,G,22,G,422,G,1690,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541199,G,17,G,122,G,523,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5412//,J,367,J,15098,J,47034,31,21,7,N,N,N,N,N,N,N,N,N,N,N
22,005,54121/,J,367,J,15098,J,47034,31,21,7,N,N,N,N,N,N,N,N,N,N,N
22,005,541211,H,43,G,786,G,2233,9,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541213,J,31,J,139,H,433,7,3,4,N,N,N,N,N,N,N,N,N,N,N
22,005,541219,H,30,H,291,H,1183,14,13,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5413//,H,789,H,14737,H,62520,74,48,10,6,6,N,N,N,N,N,N,N,N,N
22,005,54131/,J,7,H,93,H,406,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541310,J,7,H,93,H,406,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,54133/,J,476,J,9167,J,40315,49,34,4,5,3,N,N,N,N,N,N,N,N,N
22,005,541330,J,476,J,9167,J,40315,49,34,4,5,3,N,N,N,N,N,N,N,N,N
22,005,54135/,G,9,J,121,H,555,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541350,G,9,J,121,H,555,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,54137/,J,14,G,248,G,887,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541370,J,14,G,248,G,887,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,54138/,G,260,G,4768,G,18880,9,N,3,N,3,N,N,N,N,N,N,N,N,N
22,005,541380,G,260,G,4768,G,18880,9,N,3,N,3,N,N,N,N,N,N,N,N,N
22,005,5415//,H,84,H,1368,H,7377,20,16,3,N,N,N,N,N,N,N,N,N,N,N
22,005,54151/,H,84,H,1368,H,7377,20,16,3,N,N,N,N,N,N,N,N,N,N,N
22,005,541511,J,7,G,118,G,621,7,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541512,H,65,G,1128,H,6283,10,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541513,J,12,J,122,J,473,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5416//,H,104,H,1882,H,7683,32,27,3,N,N,N,N,N,N,N,N,N,N,N
22,005,54161/,J,45,G,891,G,3452,22,20,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541611,J,19,G,621,G,2244,12,11,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541613,J,13,G,118,G,566,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,54169/,J,56,J,952,H,4045,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541690,J,56,J,952,H,4045,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5418//,G,15,H,100,G,472,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,54189/,J,6,J,59,H,323,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541890,J,6,J,59,H,323,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5419//,H,285,H,4373,H,17631,29,14,7,3,4,N,N,N,N,N,N,N,N,N
22,005,54192/,J,8,H,67,H,278,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541921,J,8,H,67,H,278,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,54194/,G,134,G,1476,G,5658,14,5,4,3,N,N,N,N,N,N,N,N,N,N
22,005,541940,G,134,G,1476,G,5658,14,5,4,3,N,N,N,N,N,N,N,N,N,N
22,005,54199/,J,136,J,2770,J,11456,11,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,541990,J,136,J,2770,J,11456,11,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,55----,G,401,H,11172,H,39399,14,5,3,N,4,N,N,N,N,N,N,N,N,N
22,005,551///,G,401,H,11172,H,39399,14,5,3,N,4,N,N,N,N,N,N,N,N,N
22,005,5511//,G,401,H,11172,H,39399,14,5,3,N,4,N,N,N,N,N,N,N,N,N
22,005,55111/,G,401,H,11172,H,39399,14,5,3,N,4,N,N,N,N,N,N,N,N,N
22,005,551114,G,400,H,11120,H,39206,13,4,3,N,4,N,N,N,N,N,N,N,N,N
22,005,56----,G,2275,G,34135,G,126879,139,76,22,17,12,7,4,N,N,N,N,N,N,N
22,005,561///,G,1441,G,14691,G,61687,119,71,19,13,7,6,3,N,N,N,N,N,N,N
22,005,5611//,H,78,H,2076,J,9570,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56111/,H,78,H,2076,J,9570,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,561110,H,78,H,2076,J,9570,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5612//,G,84,H,1201,G,3644,3,N,N,N,3,N,N,N,N,N,N,N,N,N
22,005,56121/,G,84,H,1201,G,3644,3,N,N,N,3,N,N,N,N,N,N,N,N,N
22,005,561210,G,84,H,1201,G,3644,3,N,N,N,3,N,N,N,N,N,N,N,N,N
22,005,5613//,H,522,H,5652,H,24039,14,5,N,N,3,N,N,N,N,N,N,N,N,N
22,005,56131/,J,52,J,462,J,1971,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56132/,J,463,J,5064,J,21525,9,N,N,N,3,N,N,N,N,N,N,N,N,N
22,005,561320,J,463,J,5064,J,21525,9,N,N,N,3,N,N,N,N,N,N,N,N,N
22,005,5614//,H,22,H,182,G,828,12,10,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56143/,J,15,G,113,G,447,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,561431,J,10,J,70,J,293,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56149/,G,7,H,69,G,381,7,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,561492,G,7,H,69,G,381,7,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5615//,J,5,G,58,G,333,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56151/,J,4,H,50,G,299,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,561510,J,4,H,50,G,299,4,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5616//,J,100,J,834,J,3586,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56162/,G,17,J,190,J,712,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5617//,G,544,G,3694,G,16039,68,41,14,10,N,N,N,N,N,N,N,N,N,N
22,005,56171/,H,31,G,335,G,1395,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,561710,H,31,G,335,G,1395,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56172/,H,334,G,1566,G,6561,23,12,5,3,N,N,N,N,N,N,N,N,N,N
22,005,561720,H,334,G,1566,G,6561,23,12,5,3,N,N,N,N,N,N,N,N,N,N
22,005,56173/,G,143,G,1501,G,6857,34,23,6,5,N,N,N,N,N,N,N,N,N,N
22,005,561730,G,143,G,1501,G,6857,34,23,6,5,N,N,N,N,N,N,N,N,N,N
22,005,56179/,J,19,H,178,G,701,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,561790,J,19,H,178,G,701,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5619//,H,86,H,994,H,3648,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56199/,H,78,H,912,H,3329,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,561990,H,78,H,912,H,3329,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,562///,G,834,G,19444,G,65192,20,5,3,4,5,N,N,N,N,N,N,N,N,N
22,005,5621//,J,37,J,516,J,2297,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56211/,J,37,J,516,J,2297,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,562111,H,25,J,329,J,1520,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,5629//,G,778,G,18583,G,61511,15,4,N,N,4,N,N,N,N,N,N,N,N,N
22,005,56291/,J,227,J,4485,H,17647,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,562910,J,227,J,4485,H,17647,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,56299/,H,509,H,12355,H,37696,7,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,562991,J,9,J,144,J,594,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,562998,H,500,H,12211,H,37102,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,61----,H,548,H,3309,H,13106,29,9,8,5,4,N,N,N,N,N,N,N,N,N
22,005,611///,H,548,H,3309,H,13106,29,9,8,5,4,N,N,N,N,N,N,N,N,N
22,005,6111//,H,314,H,2374,H,9043,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,61111/,H,314,H,2374,H,9043,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,611110,H,314,H,2374,H,9043,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,6116//,G,190,H,493,G,2271,18,6,6,3,3,N,N,N,N,N,N,N,N,N
22,005,61161/,J,33,H,76,G,232,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,611610,J,33,H,76,G,232,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,61162/,H,138,H,353,G,1789,11,3,4,N,3,N,N,N,N,N,N,N,N,N
22,005,611620,H,138,H,353,G,1789,11,3,4,N,3,N,N,N,N,N,N,N,N,N
22,005,61169/,G,19,J,64,H,250,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,6117//,G,15,G,108,G,557,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,61171/,G,15,G,108,G,557,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,611710,G,15,G,108,G,557,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,62----,G,3704,H,44803,H,190558,249,93,62,46,33,12,N,N,N,N,N,N,N,N
22,005,621///,G,1606,H,26085,H,111602,169,77,42,28,19,N,N,N,N,N,N,N,N,N
22,005,6211//,H,471,J,12297,J,50940,35,22,5,3,3,N,N,N,N,N,N,N,N,N
22,005,62111/,H,471,J,12297,J,50940,35,22,5,3,3,N,N,N,N,N,N,N,N,N
22,005,621111,H,467,J,12153,J,50368,33,20,5,3,3,N,N,N,N,N,N,N,N,N
22,005,6212//,G,408,G,5282,H,23417,42,9,18,10,5,N,N,N,N,N,N,N,N,N
22,005,62121/,G,408,G,5282,H,23417,42,9,18,10,5,N,N,N,N,N,N,N,N,N
22,005,621210,G,408,G,5282,H,23417,42,9,18,10,5,N,N,N,N,N,N,N,N,N
22,005,6213//,G,408,G,4421,G,19528,58,30,13,9,6,N,N,N,N,N,N,N,N,N
22,005,62131/,H,50,H,554,H,2959,10,4,5,N,N,N,N,N,N,N,N,N,N,N
22,005,621310,H,50,H,554,H,2959,10,4,5,N,N,N,N,N,N,N,N,N,N,N
22,005,62132/,G,72,H,670,H,2855,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,005,621320,G,72,H,670,H,2855,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,005,62133/,H,79,H,544,H,2589,9,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,621330,H,79,H,544,H,2589,9,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,62134/,H,194,G,2484,G,10320,21,9,3,7,N,N,N,N,N,N,N,N,N,N
22,005,621340,H,194,G,2484,G,10320,21,9,3,7,N,N,N,N,N,N,N,N,N,N
22,005,62139/,G,13,G,169,G,805,12,12,N,N,N,N,N,N,N,N,N,N,N,N
22,005,621399,G,13,G,169,G,805,12,12,N,N,N,N,N,N,N,N,N,N,N,N
22,005,6214//,G,177,G,2528,G,10915,15,5,3,N,5,N,N,N,N,N,N,N,N,N
22,005,62149/,G,173,G,2520,G,10721,13,3,3,N,5,N,N,N,N,N,N,N,N,N
22,005,621492,J,29,J,365,J,1405,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,621493,H,134,H,1991,H,8716,9,N,N,N,4,N,N,N,N,N,N,N,N,N
22,005,6215//,J,49,H,674,H,2957,10,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,62151/,J,49,H,674,H,2957,10,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,621511,J,31,H,298,H,1350,7,5,N,N,N,N,N,N,N,N,N,N,N,N
22,005,621512,J,18,J,376,J,1607,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,6216//,G,90,H,826,H,3401,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,62161/,G,90,H,826,H,3401,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,621610,G,90,H,826,H,3401,7,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,622///,H,607,H,8449,H,36070,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,623///,G,643,G,5450,G,22653,15,N,3,N,N,7,N,N,N,N,N,N,N,N
22,005,6231//,G,410,G,3847,G,15946,5,N,N,N,N,5,N,N,N,N,N,N,N,N
22,005,62311/,G,410,G,3847,G,15946,5,N,N,N,N,5,N,N,N,N,N,N,N,N
22,005,623110,G,410,G,3847,G,15946,5,N,N,N,N,5,N,N,N,N,N,N,N,N
22,005,6232//,H,91,G,699,G,3117,6,N,3,N,N,N,N,N,N,N,N,N,N,N
22,005,62321/,J,29,J,249,J,1111,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,005,623210,J,29,J,249,J,1111,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,005,6233//,H,142,J,904,J,3590,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,62331/,H,142,J,904,J,3590,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,623312,H,142,J,904,J,3590,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,624///,G,848,G,4819,G,20233,61,14,17,17,11,N,N,N,N,N,N,N,N,N
22,005,6241//,G,263,G,1924,G,8509,17,6,4,4,N,N,N,N,N,N,N,N,N,N
22,005,62411/,J,35,H,386,H,1608,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,624110,J,35,H,386,H,1608,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,62412/,H,180,H,955,H,4233,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,624120,H,180,H,955,H,4233,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,62419/,G,48,G,583,H,2668,8,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,624190,G,48,G,583,H,2668,8,4,N,N,N,N,N,N,N,N,N,N,N,N
22,005,6244//,G,585,G,2895,G,11724,44,8,13,13,9,N,N,N,N,N,N,N,N,N
22,005,62441/,G,585,G,2895,G,11724,44,8,13,13,9,N,N,N,N,N,N,N,N,N
22,005,624410,G,585,G,2895,G,11724,44,8,13,13,9,N,N,N,N,N,N,N,N,N
22,005,71----,G,419,G,1865,G,7955,33,18,N,8,3,N,N,N,N,N,N,N,N,N
22,005,711///,J,11,J,62,H,296,7,7,N,N,N,N,N,N,N,N,N,N,N,N
22,005,7115//,G,8,H,41,G,214,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,71151/,G,8,H,41,G,214,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,711510,G,8,H,41,G,214,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,005,713///,G,407,G,1797,G,7627,25,10,N,8,3,N,N,N,N,N,N,N,N,N
22,005,7131//,J,21,J,65,J,270,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,005,7139//,H,329,G,1084,G,4683,20,8,N,7,N,N,N,N,N,N,N,N,N,N
22,005,71394/,H,139,H,486,G,2100,14,5,N,6,N,N,N,N,N,N,N,N,N,N
22,005,713940,H,139,H,486,G,2100,14,5,N,6,N,N,N,N,N,N,N,N,N,N
22,005,71399/,J,105,J,161,J,520,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,713990,J,105,J,161,J,520,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,005,72----,G,4293,G,20751,G,85645,266,76,52,69,54,12,3,N,N,N,N,N,N,N
22,005,721///,H,410,H,2528,H,12094,28,7,9,8,3,N,N,N,N,N,N,N,N,N
