fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
22,009,6212//,G,26,G,254,G,1015,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,009,62121/,G,26,G,254,G,1015,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,009,621210,G,26,G,254,G,1015,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,009,6213//,J,167,H,1400,H,6130,20,9,7,N,N,N,N,N,N,N,N,N,N,N
22,009,62133/,J,26,J,197,J,644,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,621330,J,26,J,197,J,644,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,62134/,H,70,H,630,H,3014,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,621340,H,70,H,630,H,3014,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,62139/,H,52,G,423,G,1822,10,5,5,N,N,N,N,N,N,N,N,N,N,N
22,009,621399,H,52,G,423,G,1822,10,5,5,N,N,N,N,N,N,N,N,N,N,N
22,009,6214//,G,53,H,761,H,2866,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,62149/,H,47,H,699,H,2651,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,6216//,H,72,G,916,G,3819,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,62161/,H,72,G,916,G,3819,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,621610,H,72,G,916,G,3819,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,622///,J,412,J,5345,J,21724,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,623///,H,709,G,5997,G,25349,15,N,N,N,3,7,N,N,N,N,N,N,N,N
22,009,6231//,H,598,H,4958,H,21626,10,N,N,N,N,7,N,N,N,N,N,N,N,N
22,009,62311/,H,598,H,4958,H,21626,10,N,N,N,N,7,N,N,N,N,N,N,N,N
22,009,623110,H,598,H,4958,H,21626,10,N,N,N,N,7,N,N,N,N,N,N,N,N
22,009,6232//,J,60,J,707,J,2610,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,62321/,J,60,J,707,J,2610,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,623210,J,60,J,707,J,2610,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,624///,H,519,H,2227,H,9625,30,7,11,4,6,N,N,N,N,N,N,N,N,N
22,009,6241//,J,224,J,1121,J,5072,8,N,3,N,N,N,N,N,N,N,N,N,N,N
22,009,62412/,J,191,J,900,J,4050,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,624120,J,191,J,900,J,4050,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,62419/,J,27,H,206,H,969,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,624190,J,27,H,206,H,969,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,6244//,H,295,G,1106,G,4553,22,5,8,4,4,N,N,N,N,N,N,N,N,N
22,009,62441/,H,295,G,1106,G,4553,22,5,8,4,4,N,N,N,N,N,N,N,N,N
22,009,624410,H,295,G,1106,G,4553,22,5,8,4,4,N,N,N,N,N,N,N,N,N
22,009,71----,J,67,J,506,J,2743,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,713///,J,67,J,506,J,2742,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,7139//,H,22,J,96,J,507,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,72----,J,1286,J,7962,J,35048,50,25,5,8,10,N,N,N,N,N,N,N,N,N
22,009,721///,J,754,J,5861,J,26609,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,7211//,J,754,J,5861,J,26609,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,72111/,G,6,J,10,H,63,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,721110,G,6,J,10,H,63,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,722///,G,532,G,2101,G,8439,46,22,5,8,10,N,N,N,N,N,N,N,N,N
22,009,7223//,J,38,J,214,J,854,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,009,72231/,J,38,J,214,J,853,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,722310,J,38,J,214,J,853,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,7224//,J,12,G,53,G,208,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,009,72241/,J,12,G,53,G,208,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,009,722410,J,12,G,53,G,208,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,009,7225//,G,482,G,1834,G,7377,35,13,4,7,10,N,N,N,N,N,N,N,N,N
22,009,72251/,G,482,G,1834,G,7377,35,13,4,7,10,N,N,N,N,N,N,N,N,N
22,009,722511,H,101,G,565,G,2181,10,3,N,3,N,N,N,N,N,N,N,N,N,N
22,009,722513,G,375,G,1244,G,5109,22,7,N,4,8,N,N,N,N,N,N,N,N,N
22,009,722515,J,6,H,25,H,87,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,81----,G,323,G,1841,G,7941,79,60,13,4,N,N,N,N,N,N,N,N,N,N
22,009,811///,G,96,G,759,G,3264,25,19,4,N,N,N,N,N,N,N,N,N,N,N
22,009,8111//,G,85,G,623,G,2625,19,13,4,N,N,N,N,N,N,N,N,N,N,N
22,009,81111/,J,19,H,223,H,1212,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,009,811111,J,19,H,223,H,1212,6,4,N,N,N,N,N,N,N,N,N,N,N,N
22,009,81112/,J,22,G,220,G,776,8,7,N,N,N,N,N,N,N,N,N,N,N,N
22,009,811121,H,21,G,201,G,698,7,6,N,N,N,N,N,N,N,N,N,N,N,N
22,009,81119/,J,44,J,180,J,637,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,811192,J,29,J,96,J,290,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,8113//,J,10,G,126,G,597,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,009,81131/,J,10,G,126,G,597,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,009,811310,J,10,G,126,G,597,5,5,N,N,N,N,N,N,N,N,N,N,N,N
22,009,812///,G,64,G,438,G,1979,18,14,N,N,N,N,N,N,N,N,N,N,N,N
22,009,8121//,J,17,G,61,G,333,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,009,81211/,J,17,G,61,G,333,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,009,812112,G,3,J,9,J,40,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,812113,J,14,G,52,H,293,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,8122//,G,40,G,343,G,1427,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,009,81221/,G,40,G,343,G,1427,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,009,812210,G,40,G,343,G,1427,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,009,813///,G,163,G,644,G,2698,36,27,7,N,N,N,N,N,N,N,N,N,N,N
22,009,8131//,G,153,G,605,G,2529,30,22,6,N,N,N,N,N,N,N,N,N,N,N
22,009,81311/,G,153,G,605,G,2529,30,22,6,N,N,N,N,N,N,N,N,N,N,N
22,009,813110,G,153,G,605,G,2529,30,22,6,N,N,N,N,N,N,N,N,N,N,N
22,009,8139//,J,9,H,38,H,156,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,009,81391/,J,8,H,35,H,146,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,813910,J,8,H,35,H,146,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,009,99----,G,1,G,3,G,114,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,------,G,7013,G,86969,G,349145,643,343,156,83,39,12,7,N,N,N,N,N,N,N
22,011,11----,G,227,G,2634,G,11129,30,9,12,8,N,N,N,N,N,N,N,N,N,N
22,011,113///,G,204,G,2444,G,10342,25,6,10,8,N,N,N,N,N,N,N,N,N,N
22,011,1133//,G,204,G,2444,G,10342,25,6,10,8,N,N,N,N,N,N,N,N,N,N
22,011,11331/,G,204,G,2444,G,10342,25,6,10,8,N,N,N,N,N,N,N,N,N,N
22,011,113310,G,204,G,2444,G,10342,25,6,10,8,N,N,N,N,N,N,N,N,N,N
22,011,115///,J,23,H,190,H,787,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,1153//,J,23,H,190,H,787,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,11531/,J,23,H,190,H,787,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,115310,J,23,H,190,H,787,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,21----,H,117,G,1872,G,8971,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,212///,J,89,J,1118,J,5145,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,2123//,J,89,J,1118,J,5145,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,21232/,J,89,J,1118,J,5145,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,212321,J,89,J,1118,J,5145,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,22----,J,110,J,2272,J,8717,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,221///,J,110,J,2272,J,8717,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,23----,H,345,H,3415,H,13887,59,39,9,7,4,N,N,N,N,N,N,N,N,N
22,011,236///,G,39,G,326,G,1307,14,11,N,N,N,N,N,N,N,N,N,N,N,N
22,011,2361//,H,36,G,274,G,1125,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,011,23611/,H,36,G,274,G,1125,11,8,N,N,N,N,N,N,N,N,N,N,N,N
22,011,236117,G,10,G,64,G,266,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,236118,J,11,J,79,H,348,6,5,N,N,N,N,N,N,N,N,N,N,N,N
22,011,2362//,J,3,G,52,G,182,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,23622/,J,3,G,52,G,182,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,236220,J,3,G,52,G,182,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,237///,J,78,H,779,H,3688,8,5,N,N,N,N,N,N,N,N,N,N,N,N
22,011,2371//,J,28,H,301,H,1312,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,23711/,J,27,H,283,H,1206,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,237110,J,27,H,283,H,1206,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,238///,H,228,H,2310,H,8892,37,23,7,5,N,N,N,N,N,N,N,N,N,N
22,011,2381//,H,110,H,1313,H,5015,8,4,N,N,N,N,N,N,N,N,N,N,N,N
22,011,23811/,G,60,G,724,G,2913,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,238110,G,60,G,724,G,2913,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,2382//,G,50,G,380,G,1517,16,12,3,N,N,N,N,N,N,N,N,N,N,N
22,011,23821/,J,35,G,278,G,1084,11,8,3,N,N,N,N,N,N,N,N,N,N,N
22,011,238210,J,35,G,278,G,1084,11,8,3,N,N,N,N,N,N,N,N,N,N,N
22,011,23822/,J,15,J,102,H,433,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,011,238220,J,15,J,102,H,433,5,4,N,N,N,N,N,N,N,N,N,N,N,N
22,011,2383//,H,20,G,166,H,435,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,2389//,H,48,H,451,H,1925,10,6,3,N,N,N,N,N,N,N,N,N,N,N
22,011,23891/,H,38,H,375,H,1689,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,238910,H,38,H,375,H,1689,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,23899/,J,10,H,76,H,236,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,238990,J,10,H,76,H,236,4,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,31----,G,978,G,25085,G,99017,17,6,N,4,N,N,N,N,N,N,N,N,N,N
22,011,311///,H,32,G,227,G,978,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,321///,J,72,J,1040,J,8307,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,325///,J,281,J,10562,J,34857,5,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,3251//,J,209,J,9093,J,29465,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,42----,J,98,H,1657,H,7047,11,6,N,N,N,N,N,N,N,N,N,N,N,N
22,011,423///,J,74,J,1298,J,5640,6,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,424///,H,23,H,353,H,1391,4,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,44----,H,1295,H,9971,G,36956,118,50,39,20,5,3,N,N,N,N,N,N,N,N
22,011,441///,G,121,G,1206,G,4814,18,7,7,4,N,N,N,N,N,N,N,N,N,N
22,011,4411//,J,48,G,521,G,1921,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,011,44111/,H,34,G,414,G,1427,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,441110,H,34,G,414,G,1427,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,44112/,J,14,H,107,H,494,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,011,441120,J,14,H,107,H,494,6,6,N,N,N,N,N,N,N,N,N,N,N,N
22,011,4413//,H,67,H,628,H,2714,8,N,4,3,N,N,N,N,N,N,N,N,N,N
22,011,44131/,H,45,H,429,H,1826,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,011,441310,H,45,H,429,H,1826,5,N,3,N,N,N,N,N,N,N,N,N,N,N
22,011,44132/,H,22,J,199,J,888,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,441320,H,22,J,199,J,888,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,442///,H,24,G,257,G,944,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,444///,G,201,H,1756,H,7040,14,5,4,N,N,N,N,N,N,N,N,N,N,N
22,011,4441//,H,98,H,879,H,3441,5,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,4442//,G,103,G,877,G,3599,9,N,4,N,N,N,N,N,N,N,N,N,N,N
22,011,44421/,G,20,G,161,G,638,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,444210,G,20,G,161,G,638,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,44422/,G,83,G,716,G,2961,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,444220,G,83,G,716,G,2961,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,445///,J,154,J,661,J,2854,8,4,N,N,N,N,N,N,N,N,N,N,N,N
22,011,4451//,J,153,J,659,J,2765,6,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,44511/,J,132,J,580,J,2401,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,445110,J,132,J,580,J,2401,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,44512/,G,21,H,79,G,364,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,445120,G,21,H,79,G,364,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,446///,G,57,G,529,G,2069,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,011,4461//,G,57,G,529,G,2069,9,6,N,N,N,N,N,N,N,N,N,N,N,N
22,011,44611/,G,50,G,495,G,1929,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,446110,G,50,G,495,G,1929,3,N,N,N,N,N,N,N,N,N,N,N,N,N
22,011,44619/,G,2,J,14,J,57,3,3,N,N,N,N,N,N,N,N,N,N,N,N
22,011,447///,H,144,H,689,H,2538,18,5,9,4,N,N,N,N,N,N,N,N,N,N
22,011,4471//,H,144,H,689,H,2538,18,5,9,4,N,N,N,N,N,N,N,N,N,N
22,011,44711/,H,137,H,646,H,2380,17,5,8,4,N,N,N,N,N,N,N,N,N,N
22,011,447110,H,137,H,646,H,2380,17,5,8,4,N,N,N,N,N,N,N,N,N,N
22,011,448///,G,63,H,267,H,1059,6,N,4,N,N,N,N,N,N,N,N,N,N,N
22,011,4481//,H,45,H,197,H,787,3,N,N,N,N,N,N,N,N,N,N,N,N,N
